Song Name,Singer Name,Youtube urls,Emotions
Deep Purple,"Donny,Marie Osmond,",https://www.youtube.com/watch?v=CXIENnTJ5a8,"Success, Pop, Psychedelic rock, Rock, Anger, Heavy metal, Happiness, Fun, Hope, Shame, Melody, Classical, Compromise, Soul, Funk, Lust, Surprise, Identity, Celebration, Zen, Wonder, Courage, House, Blues, Elation, Love, Believe, Country, Joy, New wave, World music, Jazz, Unity, Guilt, Grunge, Desire"
Theme from ,Diana Ross,https://www.youtube.com/watch?v=eS-GcJEsTBo,Page not found.
Sweet Thing,Rufus,https://www.youtube.com/watch?v=ZLaj4VMQfxc,No specific emotions found.
That's the Way (I Like It),KC and the Sunshine Band,https://www.youtube.com/watch?v=Ajrir__HG9o,"Soul, Funk, Pop, Disco, Doubt, Fun, Country"
A Little Bit More,Dr. Hook,https://www.youtube.com/watch?v=uF0_947VPNA,"Rock, Love"
Shannon,Henry Gross,https://www.youtube.com/watch?v=R5Wpn3dFrEs,No specific emotions found.
If You Leave Me Now,Chicago,https://www.youtube.com/watch?v=-9_d-sFhmRM,"Melody, Success, Pop, Acoustic, Rock, Disco, Awe, Confusion, Doubt, Fun, Unity, Soft rock, Sadness, Inspiration, Anger, Gratitude"
Lowdown,Boz Scaggs,https://www.youtube.com/watch?v=I-hKBmTAADo,No specific emotions found.
Show Me the Way,Peter Frampton,https://www.youtube.com/watch?v=UAynwzutk0A,No specific emotions found.
Tonight's the Night (Gonna Be Alright),Rod Stewart,https://www.youtube.com/watch?v=IZr6AE-u2UM,"Success, Pop, Country, Love, Inspiration, Desire"
I Just Want to Be Your Everything,Andy Gibb,https://www.youtube.com/watch?v=tA6L8-lxaA8,"Joy, Soul, Pop, Passion, Disco, Harmony, Faith, Love, Country"
Best of My Love,The Emotions,https://www.youtube.com/watch?v=1ebosz4VbE8,Love
Evergreen (Love Theme from ,Barbra Streisand,https://www.youtube.com/watch?v=udLeOOy6em4,Page not found.
Angel in Your Arms,Hot,https://www.youtube.com/watch?v=bku5VetnNvc,"Success, Pop, Morning, Faith, Country"
I Like Dreamin',Kenny Nolan,https://www.youtube.com/watch?v=yb2OweNMQvo,"Love, Pop"
Don't Leave Me This Way,Thelma Houston,https://www.youtube.com/watch?v=rUdw7V-FC_Q,"Soul, Success, Wonder, Pop, Disco, Jazz, Love"
(Your Love Has Lifted Me) Higher and Higher,Rita Coolidge,https://www.youtube.com/watch?v=mC6l7ypNqKA,"Soul, Funk, Pop, House, Fun, Love, Anger"
Undercover Angel,Alan O'Day,https://www.youtube.com/watch?v=G-xRMw0NyW0,No specific emotions found.
Torn Between Two Lovers,Mary MacGregor,https://www.youtube.com/watch?v=w1F5BLLFAeM,Love
I'm Your Boogie Man,KC and the Sunshine Band,https://www.youtube.com/watch?v=L73V8_VmqBQ,"Rock, Soul, Fun"
Dancing Queen,ABBA,https://www.youtube.com/watch?v=xFrGuyw1V8s,"Success, Pop, Rock, Disco, Folk, Upbeat, Melody, Classical, Euphoria, Zen, House, Love, Inspiration, Country, Joy, Complexity, Harmony, Unity, Euphoric, Dance-pop"
You Make Me Feel Like Dancing,Leo Sayer,https://www.youtube.com/watch?v=HhSjwU8gEsI,"Disco, Pop"
Margaritaville,Jimmy Buffett,https://www.youtube.com/watch?v=ue2-ZVxpVjc,"Joy, Sorrow, Escape, Courage, Pop, Enjoyment, Rock, Disco, Confusion, Happiness, Unity, Love, Inspiration, Country"
Telephone Line,Electric Light Orchestra,https://www.youtube.com/watch?v=KfCDhjc1IWw,"House, Pop"
Whatcha Gonna Do?,Pablo Cruise,https://www.youtube.com/watch?v=6MugNC1nIYA,No specific emotions found.
Do You Wanna Make Love,Peter McCann,https://www.youtube.com/watch?v=9Kj-tdp7reE,Love
Sir Duke,Stevie Wonder,https://www.youtube.com/watch?v=s6fPN5aQVDI,"Funk, Wonder, Pop, Rock, Jazz, Fun"
Hotel California,Eagles,https://www.youtube.com/watch?v=09839DpTctU,"Pop, Journey, Rock, Acoustic, Disco, Fun, Innocence, Defeat, Melody, Classical, Escape, Funk, House, Doubt, Reggae, Regret, Believe, Love, Inspiration, Country, Conflict, Guilt, Reluctance"
Got to Give It Up,Marvin Gaye,https://www.youtube.com/watch?v=qhFNY9zW2F4,"Soul, Funk, Success, Pop, Wonder, Rock, Disco, Surprise, Jazz, Fun, Hope, Shame, Upbeat, Love, Country"
Gonna Fly Now,Bill Conti,https://www.youtube.com/watch?v=zHd3vzyM1fw,"Victory, Pop, Rock, Disco, Jazz, Reflection, Unity, Inspiration"
Southern Nights,Glen Campbell,https://www.youtube.com/watch?v=X6-sU7pVJ3k,No specific emotions found.
Rich Girl,Hall & Oates,https://www.youtube.com/watch?v=AmHE65RAkSY,No specific emotions found.
When I Need You,Leo Sayer,https://www.youtube.com/watch?v=l9mjLRmx6nk,"Melody, Jazz, Love, Pop"
Hot Line,The Sylvers,https://www.youtube.com/watch?v=ErU8Lo2WcO4,"Trust, Confrontation, House, Strength, Connection"
Car Wash,Rose Royce,https://www.youtube.com/watch?v=PkxaunLybuM,No specific emotions found.
You Don't Have to Be a Star (To Be in My Show),"Marilyn McCoo,Billy Davis Jr.,",https://www.youtube.com/watch?v=-nb9jJg_wIU,"Soul, Crossover, Success, Pop, Hope, Love"
Fly Like an Eagle,Steve Miller Band,https://www.youtube.com/watch?v=2QOhV7kWQhs,No specific emotions found.
Don't Give Up on Us,David Soul,https://www.youtube.com/watch?v=YY8APrYU2Gs,No specific emotions found.
On and On,Stephen Bishop,https://www.youtube.com/watch?v=soIewreZjls,No specific emotions found.
Feels Like the First Time,Foreigner,https://www.youtube.com/watch?v=CK6jKL2qWxo,"Wonder, Pop, Journey, Rock, Success, Heavy metal, Optimism, Love"
Couldn't Get It Right,Climax Blues Band,https://www.youtube.com/watch?v=FLqYZ0XDirU,"Harmony, Blues, Pop"
Easy,Commodores,https://www.youtube.com/watch?v=saaLW0jiiUE,No specific emotions found.
Right Time of the Night,Jennifer Warnes,https://www.youtube.com/watch?v=xa4nRJCEz28,"Soul, Success, Pop, Rock, Morning, Hope, Love, Inspiration"
I've Got Love on My Mind,Natalie Cole,https://www.youtube.com/watch?v=eXRyH4h4TUc,"Soul, Love, Success, Pop"
Blinded by the Light,Manfred Mann's Earth Band,https://www.youtube.com/watch?v=lcWVL4B-4pI,"Pop, Rock, Confusion, Love, Melody"
Looks Like We Made It,Barry Manilow,https://www.youtube.com/watch?v=dSyB-OIRtR0,"Optimism, Love, Happiness"
So in to You,Atlanta Rhythm Section,https://www.youtube.com/watch?v=QyIZ3pYKOQM,"Rock, Anger, Connection"
Dreams,Fleetwood Mac,https://www.youtube.com/watch?v=Y3ywicffOj4,"Anxiety, Success, Pop, Journey, Disco, Healing, Happiness, Desire, Fun, Folk, Hope, Classical, Soul, Awakening, Ambition, Gospel, Wonder, Doubt, Abandonment, Fear, Elation, Connection, Believe, Love, Inspiration, Sadness, Joy, Experimental, Comfort, Morning, Guilt, Adventure, Anger, Longing"
Enjoy Yourself,The Jacksons,https://www.youtube.com/watch?v=7IsjqR1IlvE,Joy
Dazz,Brick,https://www.youtube.com/watch?v=bMfm-3Ya63s,"Soul, Funk, Pop, Rock, Disco, Jazz, House, Fun"
I'm in You,Peter Frampton,https://www.youtube.com/watch?v=EH0dq02TOPQ,"Love, Wonder, Success, Blues"
Lucille,Kenny Rogers,https://www.youtube.com/watch?v=nLFVyI-11Sg,No specific emotions found.
The Things We Do for Love,10cc,https://www.youtube.com/watch?v=P0rf3_viTxk,Love
Da Doo Ron Ron,Shaun Cassidy,https://www.youtube.com/watch?v=hWzbZF-m9D0,"Joy, Pop, Rock, Love, Anger"
Handy Man,James Taylor,https://www.youtube.com/watch?v=dXI43zGeyu4,"Trust, Loneliness, Pop, Courage, Rock, Disco, House, Panic, Elation, Believe, Heartbreak"
Just a Song Before I Go,"Crosby, Stills & Nash",https://www.youtube.com/watch?v=_UoneXjfBC0,"Love, Melody, Acoustic"
You and Me,Alice Cooper,https://www.youtube.com/watch?v=_0J6PWG0hok,No specific emotions found.
Swayin' to the Music (Slow Dancing),Johnny Rivers,https://www.youtube.com/watch?v=tmiNLVTDFDI,"Soul, Funk, Success, Confusion, Fun, Country"
Lonely Boy,Andrew Gold,https://www.youtube.com/watch?v=iq2TxnlWunw,No specific emotions found.
Shadow Dancing,Andy Gibb,https://www.youtube.com/watch?v=iQgb59Zg_E0,No specific emotions found.
Night Fever,Bee Gees,https://www.youtube.com/watch?v=-ihs-vT9T3Q,"Success, Disco, Morning, Hesitation, Faith, Love"
You Light Up My Life,Debby Boone,https://www.youtube.com/watch?v=U8Dj5rU8Law,No specific emotions found.
Stayin' Alive,Bee Gees,https://www.youtube.com/watch?v=I_izvAbhExY,"Victory, Relief, Pleasure, Success, Pop, Disco, Love, Urban"
Kiss You All Over,Exile,https://www.youtube.com/watch?v=Wnzc5FlnFPw,"Soul, Success, Pop, Rock, Disco, Morning, House, Soft rock, Love, Inspiration, Country"
How Deep Is Your Love,Bee Gees,https://www.youtube.com/watch?v=C_gbF8tp_hE,Love
Baby Come Back,Player,https://www.youtube.com/watch?v=mm-bSGoUDsc,No specific emotions found.
(Love Is) Thicker Than Water,Andy Gibb,https://www.youtube.com/watch?v=MOGt_bXUHQA,"Love, Melody, Pop"
Boogie Oogie Oogie,A Taste of Honey,https://www.youtube.com/watch?v=JYWkG_DI5OE,"Disco, Soul, Crossover, Pop"
Three Times a Lady,Commodores,https://www.youtube.com/watch?v=3qTPVS1uiQ0,"Soul, Funk, Success, Pop, House, Fun, Believe, Classical, Country"
Grease,Frankie Valli,https://www.youtube.com/watch?v=0_hYBHyKk34,No specific emotions found.
I Go Crazy,Paul Davis,https://www.youtube.com/watch?v=TaD_9TFHc7s,No specific emotions found.
You're the One That I Want,"John Travolta,Olivia Newton-John,",https://www.youtube.com/watch?v=7oKPYe53h78,"Conflicted, Hope, Conflict, Country"
Emotion,Samantha Sang,https://www.youtube.com/watch?v=zPwpVJ-eIgg,"Embarrassment, Anxiety, Anger, Pride, Amusement, Pop, Disco, Success, Happiness, Fun, Disappointment, Shame, Excitement, Jealousy, Compassion, Classical, Urban, Soul, Anticipation, Surprise, Lust, Panic, Awe, Confusion, Adoration, Confidence, Intensity, Admiration, Relief, Trust, Nostalgia, Wonder, Courage, Passion, Fear, Strength, Elation, Sadness, Love, Believe, Joy, Pleasure, Conflict, Grief, Resistance, Curiosity, Contentment, Fury, Reflection, Unity, Satisfaction, Desire"
Lay Down Sally,Eric Clapton,https://www.youtube.com/watch?v=UBT9cww54v4,"Rock, Crossover, Country, Blues"
Miss You,The Rolling Stones,https://www.youtube.com/watch?v=hic-dnps6MU,No specific emotions found.
Just the Way You Are,Billy Joel,https://www.youtube.com/watch?v=_nUP7qs0b0E,No specific emotions found.
With a Little Luck,Wings,https://www.youtube.com/watch?v=KzH-2NgtaZk,"Rock, Soft rock, Success, Pop"
If I Can't Have You,Yvonne Elliman,https://www.youtube.com/watch?v=yf1QLjXmoHk,No specific emotions found.
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,https://www.youtube.com/watch?v=OTCv4xJ6mRo,"Disco, Jazz, Pop"
Feels So Good,Chuck Mangione,https://www.youtube.com/watch?v=5Ekf_css6FQ,No specific emotions found.
Hot Child in the City,Nick Gilder,https://www.youtube.com/watch?v=ERqwe_D7anI,Pop
Love Is Like Oxygen,Sweet,https://www.youtube.com/watch?v=zRgWvvkSvfk,"Disco, Love, Success"
It's a Heartache,Bonnie Tyler,https://www.youtube.com/watch?v=bEOl38y8Nj8,"Country, Success"
We Will Rock You,"We Are the Champions,Queen,",https://www.youtube.com/watch?v=-tJYN-eG1zk,"Zen, Pop, Rock, Morning, House, Love, Country"
Baker Street,Gerry Rafferty,https://www.youtube.com/watch?v=Fo6aKnRnBxM,"House, Pop"
Can't Smile Without You,Barry Manilow,https://www.youtube.com/watch?v=3V_7-7myPxM,"Intensity, Love, Melody, Pop"
"Too Much, Too Little, Too Late","Johnny Mathis,Deniece Williams,",https://www.youtube.com/watch?v=G3ceb5OVG7k,"Success, Pop"
Dance With Me,Peter Brown,https://www.youtube.com/watch?v=pwz7cerVuKE,Page not found.
Two Out of Three Ain't Bad,Meat Loaf,https://www.youtube.com/watch?v=k5hWWe-ts2s,Love
Jack And Jill,Raydio,https://www.youtube.com/watch?v=ha1j2Gqj_xg,"Success, Pop, Rock, Lust, Folk, Fun, Melody, Adventure"
Take a Chance on Me,ABBA,https://www.youtube.com/watch?v=-crgQGdpZR0,"Wonder, Pop, Success, Reggae, Melody, Country, Dancehall"
Sometimes When We Touch,Dan Hill,https://www.youtube.com/watch?v=z825tkkfbIo,"Ambivalence, Trust, Success, Pop, Rock, Love, Elation, Melody, Defeat, Country"
Last Dance,Donna Summer,https://www.youtube.com/watch?v=vqZY8P42pLo,No specific emotions found.
Hopelessly Devoted to You,Olivia Newton-John,https://www.youtube.com/watch?v=r-3NvDp28U4,"Love, Hope, Country"
Hot Blooded,Foreigner,https://www.youtube.com/watch?v=8yDmeYxTeC0,"Pop, Rock, House, Reflection, Blues"
You're in My Heart (The Final Acclaim),Rod Stewart,https://www.youtube.com/watch?v=Hf6ng1Hsb7I,"Rock, Vocal style, Celtic, Elation"
The Closer I Get to You,"Roberta Flack,Donny Hathaway,",https://www.youtube.com/watch?v=LTf0I5f-yhQ,"Soul, Crossover, Success, Pop, Legacy, Rock, Hip-hop, Acoustic, Healing, Innocence, Urban, Love, Anger"
Dust in the Wind,Kansas,https://www.youtube.com/watch?v=tH2w6Oxx0kQ,"Resignation, Courage, Pop, Rock, Acoustic, Folk rock, Freedom, Country, Folk, Fun, Melody, Desire"
Magnet and Steel,Walter Egan,https://www.youtube.com/watch?v=2RamSFoo0jw,Inspiration
Short People,Randy Newman,https://www.youtube.com/watch?v=8bfyS-S-IJs,"Wonder, Pop, Success, Fun, Believe"
Use ta Be My Girl,The O'Jays,https://www.youtube.com/watch?v=0fNxgaw8I7I,"Love, Crossover"
Our Love,Natalie Cole,https://www.youtube.com/watch?v=yDKyQk8A3Dk,Love
Love Will Find a Way,Pablo Cruise,https://www.youtube.com/watch?v=WuvZ-XN_PyA,Love
An Everlasting Love,Andy Gibb,https://www.youtube.com/watch?v=dK5VKo7FUe0,Love
Love Is in the Air,John Paul Young,https://www.youtube.com/watch?v=NNC0kIzM1Fo,Love
Goodbye Girl,David Gates,https://www.youtube.com/watch?v=HXqRTjYu4cA,No specific emotions found.
Slip Slidin' Away,Paul Simon,https://www.youtube.com/watch?v=iUODdPpnxcA,"Funk, Melody, Pop, Fun, Elation, Love"
The Groove Line,Heatwave,https://www.youtube.com/watch?v=xhtbQYSFLTM,"Disco, Funk, Fun"
Thunder Island,Jay Ferguson,https://www.youtube.com/watch?v=PJMh0GJ6GWc,No specific emotions found.
My Sharona,The Knack,https://www.youtube.com/watch?v=BR2JtsVumFA,"Joy, New wave, Melody, Success, Pop, Freedom, Rock, Disco, Envy, Love, Brevity, Inspiration"
Bad Girls,Donna Summer,https://www.youtube.com/watch?v=NF46NnUn5nw,No specific emotions found.
Le Freak,Chic,https://www.youtube.com/watch?v=aXgSHL7efKg,"Funk, Pop, Disco, House, Fun, Love, Country"
Da Ya Think I'm Sexy?,Rod Stewart,https://www.youtube.com/watch?v=Hphwfq1wLJs,"Melody, Success, Rock, Disco, Betrayal, Surprise, Fun, Industrial, Blues, Connection, Love"
Reunited,Peaches & Herb,https://www.youtube.com/watch?v=tKBsFSPvbzA,No specific emotions found.
I Will Survive,Gloria Gaynor,https://www.youtube.com/watch?v=Faf1ch7Q9XE,"Success, Pop, Pride, Rock, Disco, Fun, Melody, Soul, Funk, Gospel, Empowerment, K-pop, Celebration, House, Strength, Blues, Elation, Believe, Love, Country, Joy, Jazz"
Hot Stuff,Donna Summer,https://www.youtube.com/watch?v=1IdEhvuNxV8,No specific emotions found.
Y.M.C.A.,Village People,https://www.youtube.com/watch?v=CS9OO0S5w2k,"Temptation, Success, Pop, Freedom, Rock, Integration, Fun, Hope, Escape, Identity, Empowerment, Relief, Zen, Courage, House, Strength, Connection, Believe, Country, Joy, Comfort, Harmony, Unity, Industrial"
Ring My Bell,Anita Ward,https://www.youtube.com/watch?v=vsBak0oCgdY,"Disco, Soul, Pop"
Sad Eyes,Robert John,https://www.youtube.com/watch?v=sOK4U_pSxGA,No specific emotions found.
Too Much Heaven,Bee Gees,https://www.youtube.com/watch?v=nREV8bQJ1MA,"Success, Harmony, House, Fun, Love"
MacArthur Park,Donna Summer,https://www.youtube.com/watch?v=InGkTwT1tE8,"Zen, Freedom, Rock, Morning, Panic, House, Unity, Fear, Elation, Country"
When You're in Love with a Beautiful Woman,Dr. Hook,https://www.youtube.com/watch?v=uVXVO_vF2Io,"Pleasure, Love"
Makin' It,David Naughton,https://www.youtube.com/watch?v=uA7FXa_v2mE,No specific emotions found.
Fire,The Pointer Sisters,https://www.youtube.com/watch?v=s6drKhJbIqI,"Success, Pop, Anger, Rock, Disco, Classical, Escape, Lust, Intensity, Ambient, Zen, Courage, House, Growth, Love, Resistance, Agony, Industrial, Desire"
Tragedy,Bee Gees,https://www.youtube.com/watch?v=WJcozEOWgxI,"Loneliness, Misery, Success, Pop, Disco, Healing, Desire, Fun, Hope, Classical, Mourning, Soul, Tenderness, Surprise, Duality, Identity, Relief, Sorrow, Zen, Passion, Fear, Elation, Love, Sacrifice, Pleasure, Revenge, Conflict, Grief, Adventure, Anger"
A Little More Love,Olivia Newton-John,https://www.youtube.com/watch?v=WoBqI73xiWo,Love
Heart of Glass,Blondie,https://www.youtube.com/watch?v=WGU_4-5RaxU,No specific emotions found.
What a Fool Believes,The Doobie Brothers,https://www.youtube.com/watch?v=qKYQNtF11eg,"Soul, Funk, Freedom, Rock, Disco, House, Harmony, Soulful, Fun, Believe"
Good Times,Chic,https://www.youtube.com/watch?v=Er9xGRolrT4,"Dissatisfaction, Confrontation, Success, Pop, Passion, Believe, Lust, Surprise, House, Unity, Gospel, Fear, Love, Connection, Satisfaction, Desire"
You Don't Bring Me Flowers,"Neil Diamond,Barbra Streisand,",https://www.youtube.com/watch?v=6pzZxAAdwz0,"Success, Pop, Morning, Jazz, Love, Country, Gratitude"
Knock on Wood,Amii Stewart,https://www.youtube.com/watch?v=XKuJUxGntRI,No specific emotions found.
Stumblin' In,"Suzi Quatro,Chris Norman,",https://www.youtube.com/watch?v=Z1PcY59AX2Q,"Rock, Love"
Lead Me On,Maxine Nightingale,https://www.youtube.com/watch?v=-wlW8B6z_Qo,No specific emotions found.
Shake Your Body (Down to the Ground),The Jacksons,https://www.youtube.com/watch?v=jCienKYxJ0c,"Victory, Soul, Success, Disco, Gospel"
Don't Cry Out Loud,Melissa Manchester,https://www.youtube.com/watch?v=pUw1zU2cQs8,No specific emotions found.
The Logical Song,Supertramp,https://www.youtube.com/watch?v=low6Coqrw9Y,"Wonder, Pop, Success, Rock, Awe, Confusion, Harmony, House, Fun, Innocence"
My Life,Billy Joel,https://www.youtube.com/watch?v=h3JFEfdK_Ls,No specific emotions found.
Just When I Needed You Most,Randy VanWarmer,https://www.youtube.com/watch?v=yBOQgL731Ac,"Glam rock, Success, Pop, Rock, Disco, Heartbreak, Reggae, Hope, Empathy, Love, Country"
You Can't Change That,Raydio,https://www.youtube.com/watch?v=4kxpsvW2gAE,"Rock, Soul, Pop"
Shake Your Groove Thing,Peaches & Herb,https://www.youtube.com/watch?v=Hz2Cv6Zb9a0,Disco
I'll Never Love This Way Again,Dionne Warwick,https://www.youtube.com/watch?v=LO9NP-SiT8s,"Soul, Love, Success, Pop"
Love You Inside Out,Bee Gees,https://www.youtube.com/watch?v=SouY1MKclZ4,"Funk, Success, Rock, Disco, Jazz, Fun, Love"
I Want You to Want Me,Cheap Trick,https://www.youtube.com/watch?v=-qgpewMCVjs,"Joy, Success, Pop, Rock, Melody"
The Main Event/Fight,Barbra Streisand,https://www.youtube.com/watch?v=6mxowEFMBgM,Disco
Mama Can't Buy You Love,Elton John,https://www.youtube.com/watch?v=7Ed4LhqvIJo,Love
I Was Made for Dancin',Leif Garrett,https://www.youtube.com/watch?v=Bj2XlwpqNTA,Pop
After the Love Has Gone,"Earth, Wind & Fire",https://www.youtube.com/watch?v=CUCLNPOjPZw,"Bittersweet, Soul, Melody, Pleasure, Wonder, Rock, Morning, Jazz, Harmony, Love"
Heaven Knows,"Donna Summer,Brooklyn Dreams,",https://www.youtube.com/watch?v=CPcBGs51zNY,No specific emotions found.
The Gambler,Kenny Rogers,https://www.youtube.com/watch?v=tnAHN1guHbs,No specific emotions found.
Lotta Love,Nicolette Larson,https://www.youtube.com/watch?v=dggXIn70vPI,"Pop, Rock, Disco, Harmony, Melancholy, Soft rock, Elation, Love"
Lady,Little River Band,https://www.youtube.com/watch?v=NvWbXBLYFmA,"Lust, House"
Heaven Must Have Sent You,Bonnie Pointer,https://www.youtube.com/watch?v=mTqiKeyXQlM,"Soul, Funk, Pop, Disco, Fun, Faith, Love"
Hold the Line,Toto,https://www.youtube.com/watch?v=htgr3pvBr-I,"Melody, Rock, House, Heavy metal, Fun, Blues, Love, Inspiration"
He's the Greatest Dancer,Sister Sledge,https://www.youtube.com/watch?v=U-GcL1Cd5b4,"Wonder, Success, Pop, Disco, Country"
Sharing the Night Together,Dr. Hook,https://www.youtube.com/watch?v=_m3rDEI46tQ,"Rock, Love, Pop, Pleasure"
She Believes in Me,Kenny Rogers,https://www.youtube.com/watch?v=AHEznUHJDEI,"Melody, Crossover, Wonder, Believe, Pop, Rock, Lust, Success, Soft rock, Love, Country"
In the Navy,Village People,https://www.youtube.com/watch?v=nmGuy0jievs,"Disco, Awe, Success, Upbeat"
Music Box Dancer,Frank Mills,https://www.youtube.com/watch?v=9LRsYn9ufY0,"Success, Pop, Rock, Fun, Melody"
The Devil Went Down to Georgia,The Charlie Daniels Band,https://www.youtube.com/watch?v=DNSljt0i3TI,"Soul, Melody, Believe, Pride, Rock, Reflection, Desperation, Fear, Excitement, Blues, Defeat, Love, Country"
Call Me,Blondie,https://www.youtube.com/watch?v=StKVS0eI85I,No specific emotions found.
"Another Brick in the Wall, Part II",Pink Floyd,https://www.youtube.com/watch?v=HrxX9TBj2zY,"Wonder, Pop, Success, Rock, Disco, Acoustic, Reflection, Fear"
Magic,Olivia Newton-John,https://www.youtube.com/watch?v=DnkHf069fvA,No specific emotions found.
Rock with You,Michael Jackson,https://www.youtube.com/watch?v=5X-Mrc2l1d0,"Joy, Victory, Funk, Pop, Rock, Disco, Jazz, Joyful, Fun, Love, Anger"
